"TIME,""GEO"",""SPDEP"",""SPSCHEME"",""UNIT"",""Value"",""Flag and Footnotes"""
"2011,""Ungarn"",""Barleistungen (ohne Bedürftigkeitsprüfung)"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""82,65"","""""
"2011,""Malta"",""Sozialschutzleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""107,01"","""""
"2011,""Malta"",""Sozialleistungen ohne Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""33,10"","""""
"2011,""Malta"",""Sozialleistungen mit Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""73,91"","""""
"2011,""Malta"",""Barleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""82,61"","""""
"2011,""Malta"",""Barleistungen (ohne Bedürftigkeitsprüfung)"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""18,93"","""""
"2011,""Niederlande"",""Sozialschutzleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""448,54"","""""
"2011,""Niederlande"",""Sozialleistungen ohne Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""284,80"","""""
"2011,""Niederlande"",""Sozialleistungen mit Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""163,74"","""""
"2011,""Niederlande"",""Barleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""434,35"","""""
"2011,""Niederlande"",""Barleistungen (ohne Bedürftigkeitsprüfung)"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""270,61"","""""
"2011,""Österreich"",""Sozialschutzleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""488,46"","""""
"2011,""Österreich"",""Sozialleistungen ohne Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""393,58"","""""
"2011,""Österreich"",""Sozialleistungen mit Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""94,88"","""""
"2011,""Österreich"",""Barleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""364,33"","""""
"2011,""Österreich"",""Barleistungen (ohne Bedürftigkeitsprüfung)"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""269,76"","""""
"2011,""Polen"",""Sozialschutzleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""52,45"","""""
"2011,""Polen"",""Sozialleistungen ohne Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""45,81"","""""
"2011,""Polen"",""Sozialleistungen mit Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""6,64"","""""
"2011,""Polen"",""Barleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""51,12"","""""
"2011,""Polen"",""Barleistungen (ohne Bedürftigkeitsprüfung)"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""44,67"","""""
"2011,""Portugal"",""Sozialschutzleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""260,79"","""""
"2011,""Portugal"",""Sozialleistungen ohne Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""229,87"","""""
"2011,""Portugal"",""Sozialleistungen mit Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""30,93"","""""
"2011,""Portugal"",""Barleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""260,32"","""""
"2011,""Portugal"",""Barleistungen (ohne Bedürftigkeitsprüfung)"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""229,39"","""""
"2011,""Rumänien"",""Sozialschutzleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""35,24"","""""
"2011,""Rumänien"",""Sozialleistungen ohne Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""0,00"","""""
"2011,""Rumänien"",""Sozialleistungen mit Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""35,24"","""""
"2011,""Rumänien"",""Barleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""34,37"","""""
"2011,""Rumänien"",""Barleistungen (ohne Bedürftigkeitsprüfung)"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""0,00"","""""
"2011,""Slowenien"",""Sozialschutzleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""169,51"","""""
"2011,""Slowenien"",""Sozialleistungen ohne Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""169,51"","""""
"2011,""Slowenien"",""Sozialleistungen mit Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""0,00"","""""
"2011,""Slowenien"",""Barleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""150,57"","""""
"2011,""Slowenien"",""Barleistungen (ohne Bedürftigkeitsprüfung)"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""150,57"","""""
"2011,""Slowakei"",""Sozialschutzleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""169,31"","""""
"2011,""Slowakei"",""Sozialleistungen ohne Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""168,87"","""""
"2011,""Slowakei"",""Sozialleistungen mit Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""0,44"","""""
"2011,""Slowakei"",""Barleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""167,69"","""""
"2011,""Slowakei"",""Barleistungen (ohne Bedürftigkeitsprüfung)"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""167,25"","""""
"2011,""Finnland"",""Sozialschutzleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""592,65"","""""
"2011,""Finnland"",""Sozialleistungen ohne Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""472,42"","""""
"2011,""Finnland"",""Sozialleistungen mit Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""120,23"","""""
"2011,""Finnland"",""Barleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""509,36"","""""
"2011,""Finnland"",""Barleistungen (ohne Bedürftigkeitsprüfung)"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""389,13"","""""
"2011,""Schweden"",""Sozialschutzleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""354,61"","""""
"2011,""Schweden"",""Sozialleistungen ohne Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""354,61"","""""
"2011,""Schweden"",""Sozialleistungen mit Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""0,00"","""""
"2011,""Schweden"",""Barleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""277,07"","""""
"2011,""Schweden"",""Barleistungen (ohne Bedürftigkeitsprüfung)"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""277,07"","""""
"2011,""Vereinigtes Königreich"",""Sozialschutzleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""180,09"","""""
"2011,""Vereinigtes Königreich"",""Sozialleistungen ohne Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""108,06"","""""
"2011,""Vereinigtes Königreich"",""Sozialleistungen mit Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""72,03"","""""
"2011,""Vereinigtes Königreich"",""Barleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""147,29"","""""
"2011,""Vereinigtes Königreich"",""Barleistungen (ohne Bedürftigkeitsprüfung)"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""75,26"","""""
"2011,""Island"",""Sozialschutzleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""449,71"","""""
"2011,""Island"",""Sozialleistungen ohne Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""449,71"","""""
"2011,""Island"",""Sozialleistungen mit Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""0,00"","""""
"2011,""Island"",""Barleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""421,64"","""""
"2011,""Island"",""Barleistungen (ohne Bedürftigkeitsprüfung)"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""421,64"","""""
"2011,""Norwegen"",""Sozialschutzleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""289,99"","""""
"2011,""Norwegen"",""Sozialleistungen ohne Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""289,99"","""""
"2011,""Norwegen"",""Sozialleistungen mit Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""0,00"","""""
"2011,""Norwegen"",""Barleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""194,40"","""""
"2011,""Norwegen"",""Barleistungen (ohne Bedürftigkeitsprüfung)"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""194,40"","""""
"2011,""Schweiz"",""Sozialschutzleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""303,49"","""""
"2011,""Schweiz"",""Sozialleistungen ohne Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""289,90"","""""
"2011,""Schweiz"",""Sozialleistungen mit Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""13,59"","""""
"2011,""Schweiz"",""Barleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""264,37"","""""
"2011,""Schweiz"",""Barleistungen (ohne Bedürftigkeitsprüfung)"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""256,00"","""""
"2011,""Serbien"",""Sozialschutzleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""79,96"","""""
"2011,""Serbien"",""Sozialleistungen ohne Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""79,96"","""""
"2011,""Serbien"",""Sozialleistungen mit Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""0,00"","""""
"2011,""Serbien"",""Barleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""72,64"","""""
"2011,""Serbien"",""Barleistungen (ohne Bedürftigkeitsprüfung)"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""72,64"","""""
"2011,""Türkei"",""Sozialschutzleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""18,30"","""""
"2011,""Türkei"",""Sozialleistungen ohne Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""14,63"","""""
"2011,""Türkei"",""Sozialleistungen mit Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""3,67"","""""
"2011,""Türkei"",""Barleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""15,38"","""""
"2011,""Türkei"",""Barleistungen (ohne Bedürftigkeitsprüfung)"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""11,71"","""""
"2012,""Belgien"",""Sozialschutzleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""1.054,38"","""""
"2012,""Belgien"",""Sozialleistungen ohne Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""1.054,38"","""""
"2012,""Belgien"",""Sozialleistungen mit Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""0,00"","""""
"2012,""Belgien"",""Barleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""1.037,77"","""""
"2012,""Belgien"",""Barleistungen (ohne Bedürftigkeitsprüfung)"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""1.037,77"","""""
"2012,""Bulgarien"",""Sozialschutzleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""72,79"","""""
"2012,""Bulgarien"",""Sozialleistungen ohne Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""72,79"","""""
"2012,""Bulgarien"",""Sozialleistungen mit Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""0,00"","""""
"2012,""Bulgarien"",""Barleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""65,94"","""""
"2012,""Bulgarien"",""Barleistungen (ohne Bedürftigkeitsprüfung)"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""65,94"","""""
"2012,""Tschechische Republik"",""Sozialschutzleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""146,89"","""""
"2012,""Tschechische Republik"",""Sozialleistungen ohne Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""146,89"","""""
"2012,""Tschechische Republik"",""Sozialleistungen mit Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""0,00"","""""
"2012,""Tschechische Republik"",""Barleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""142,78"","""""
"2012,""Tschechische Republik"",""Barleistungen (ohne Bedürftigkeitsprüfung)"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""142,78"","""""
"2012,""Dänemark"",""Sozialschutzleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""619,19"","""""
"2012,""Dänemark"",""Sozialleistungen ohne Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""619,19"","""""
"2012,""Dänemark"",""Sozialleistungen mit Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""0,00"","""""
"2012,""Dänemark"",""Barleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""490,05"","""""
"2012,""Dänemark"",""Barleistungen (ohne Bedürftigkeitsprüfung)"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""490,05"","""""
"2012,""Deutschland (bis 1990 früheres Gebiet der BRD)"",""Sozialschutzleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""386,81"","""""
"2012,""Deutschland (bis 1990 früheres Gebiet der BRD)"",""Sozialleistungen ohne Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""186,46"","""""
"2012,""Deutschland (bis 1990 früheres Gebiet der BRD)"",""Sozialleistungen mit Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""200,35"","""""
"2012,""Deutschland (bis 1990 früheres Gebiet der BRD)"",""Barleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""372,68"","""""
"2012,""Deutschland (bis 1990 früheres Gebiet der BRD)"",""Barleistungen (ohne Bedürftigkeitsprüfung)"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""172,33"","""""
"2012,""Estland"",""Sozialschutzleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""90,99"","""""
"2012,""Estland"",""Sozialleistungen ohne Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""90,99"","""""
"2012,""Estland"",""Sozialleistungen mit Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""0,00"","""""
"2012,""Estland"",""Barleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""57,96"","""""
"2012,""Estland"",""Barleistungen (ohne Bedürftigkeitsprüfung)"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""57,96"","""""
"2012,""Irland"",""Sozialschutzleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""1.055,35"","""""
"2012,""Irland"",""Sozialleistungen ohne Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""317,99"","""""
"2012,""Irland"",""Sozialleistungen mit Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""737,37"","""""
"2012,""Irland"",""Barleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""1.009,36"","""""
"2012,""Irland"",""Barleistungen (ohne Bedürftigkeitsprüfung)"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""286,15"","""""
"2012,""Griechenland"",""Sozialschutzleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""259,90"",""p"""
"2012,""Griechenland"",""Sozialleistungen ohne Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""257,18"",""p"""
"2012,""Griechenland"",""Sozialleistungen mit Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""2,71"",""p"""
"2012,""Griechenland"",""Barleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""244,99"",""p"""
"2012,""Griechenland"",""Barleistungen (ohne Bedürftigkeitsprüfung)"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""242,28"",""p"""
"2012,""Spanien"",""Sozialschutzleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""796,28"",""p"""
"2012,""Spanien"",""Sozialleistungen ohne Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""597,90"",""p"""
"2012,""Spanien"",""Sozialleistungen mit Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""198,38"",""p"""
"2012,""Spanien"",""Barleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""765,27"",""p"""
"2012,""Spanien"",""Barleistungen (ohne Bedürftigkeitsprüfung)"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""566,92"",""p"""
"2012,""Frankreich"",""Sozialschutzleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""572,81"","""""
"2012,""Frankreich"",""Sozialleistungen ohne Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""532,00"","""""
"2012,""Frankreich"",""Sozialleistungen mit Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""40,81"","""""
"2012,""Frankreich"",""Barleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""550,68"","""""
"2012,""Frankreich"",""Barleistungen (ohne Bedürftigkeitsprüfung)"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""515,02"","""""
"2012,""Kroatien"",""Sozialschutzleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""71,03"","""""
"2012,""Kroatien"",""Sozialleistungen ohne Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""71,03"","""""
"2012,""Kroatien"",""Sozialleistungen mit Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""0,00"","""""
"2012,""Kroatien"",""Barleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""69,86"","""""
"2012,""Kroatien"",""Barleistungen (ohne Bedürftigkeitsprüfung)"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""69,86"","""""
"2012,""Italien"",""Sozialschutzleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""426,84"","""""
"2012,""Italien"",""Sozialleistungen ohne Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""426,84"","""""
"2012,""Italien"",""Sozialleistungen mit Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""0,00"","""""
"2012,""Italien"",""Barleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""426,76"","""""
"2012,""Italien"",""Barleistungen (ohne Bedürftigkeitsprüfung)"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""426,76"","""""
"2012,""Zypern"",""Sozialschutzleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""387,24"","""""
"2012,""Zypern"",""Sozialleistungen ohne Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""387,24"","""""
"2012,""Zypern"",""Sozialleistungen mit Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""0,00"","""""
"2012,""Zypern"",""Barleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""385,07"","""""
"2012,""Zypern"",""Barleistungen (ohne Bedürftigkeitsprüfung)"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""385,07"","""""
"2012,""Lettland"",""Sozialschutzleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""84,48"","""""
"2012,""Lettland"",""Sozialleistungen ohne Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""73,53"","""""
"2012,""Lettland"",""Sozialleistungen mit Bedürftigkeitsprüfung"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""10,96"","""""
"2012,""Lettland"",""Barleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""69,81"","""""
"2012,""Lettland"",""Barleistungen (ohne Bedürftigkeitsprüfung)"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""58,85"","""""
"2012,""Litauen"",""Sozialschutzleistungen"",""Alle Systeme"",""Kaufkraftstandards (KKS) pro Einwohner"",""81,03"","""""
